Area,Main means of travel to work,Age group,Sex,Year,Value,Flags
"Taradale West","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Taradale West","Ferry","Total people - age group","Total people - sex","2018",0,
"Taradale West","Other","Total people - age group","Total people - sex","2018",0,
"Greenmeadows West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",246,
"Greenmeadows West","Public bus","Total people - age group","Total people - sex","2018",0,
"Greenmeadows West","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Greenmeadows West","Ferry","Total people - age group","Total people - sex","2018",0,
"Greenmeadows West","Other","Total people - age group","Total people - sex","2018",0,
"Taradale South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",840,
"Taradale South","Public bus","Total people - age group","Total people - sex","2018",12,
"Taradale South","Walk or jog","Total people - age group","Total people - sex","2018",39,
"Taradale South","Ferry","Total people - age group","Total people - sex","2018",0,
"Taradale South","Other","Total people - age group","Total people - sex","2018",9,
"Bluff Hill","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",825,
"Bluff Hill","Public bus","Total people - age group","Total people - sex","2018",3,
"Bluff Hill","Walk or jog","Total people - age group","Total people - sex","2018",27,
"Bluff Hill","Ferry","Total people - age group","Total people - sex","2018",0,
"Bluff Hill","Other","Total people - age group","Total people - sex","2018",6,
"Hospital Hill","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",468,
"Hospital Hill","Public bus","Total people - age group","Total people - sex","2018",3,
"Hospital Hill","Walk or jog","Total people - age group","Total people - sex","2018",15,
"Hospital Hill","Ferry","Total people - age group","Total people - sex","2018",0,
"Hospital Hill","Other","Total people - age group","Total people - sex","2018",6,
"Tamatea West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",153,
"Tamatea West","Public bus","Total people - age group","Total people - sex","2018",0,
"Tamatea West","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Tamatea West","Ferry","Total people - age group","Total people - sex","2018",0,
"Tamatea West","Other","Total people - age group","Total people - sex","2018",0,
"Tamatea North","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",276,
"Tamatea North","Public bus","Total people - age group","Total people - sex","2018",3,
"Tamatea North","Walk or jog","Total people - age group","Total people - sex","2018",27,
"Tamatea North","Ferry","Total people - age group","Total people - sex","2018",0,
"Tamatea North","Other","Total people - age group","Total people - sex","2018",3,
"Taradale Central","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",648,
"Taradale Central","Public bus","Total people - age group","Total people - sex","2018",9,
"Taradale Central","Walk or jog","Total people - age group","Total people - sex","2018",36,
"Taradale Central","Ferry","Total people - age group","Total people - sex","2018",0,
"Taradale Central","Other","Total people - age group","Total people - sex","2018",3,
"Tamatea East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",207,
"Tamatea East","Public bus","Total people - age group","Total people - sex","2018",0,
"Tamatea East","Walk or jog","Total people - age group","Total people - sex","2018",6,
"Tamatea East","Ferry","Total people - age group","Total people - sex","2018",0,
"Tamatea East","Other","Total people - age group","Total people - sex","2018",0,
"Marewa West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",201,
"Marewa West","Public bus","Total people - age group","Total people - sex","2018",0,
"Marewa West","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Marewa West","Ferry","Total people - age group","Total people - sex","2018",0,
"Marewa West","Other","Total people - age group","Total people - sex","2018",0,
"Greenmeadows Central","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",303,
"Greenmeadows Central","Public bus","Total people - age group","Total people - sex","2018",0,
"Greenmeadows Central","Walk or jog","Total people - age group","Total people - sex","2018",21,
"Greenmeadows Central","Ferry","Total people - age group","Total people - sex","2018",0,
"Greenmeadows Central","Other","Total people - age group","Total people - sex","2018",3,
"Onekawa Central","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",321,
"Onekawa Central","Public bus","Total people - age group","Total people - sex","2018",3,
"Onekawa Central","Walk or jog","Total people - age group","Total people - sex","2018",27,
"Onekawa Central","Ferry","Total people - age group","Total people - sex","2018",0,
"Onekawa Central","Other","Total people - age group","Total people - sex","2018",0,
"Pirimai West","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",102,
"Pirimai West","Public bus","Total people - age group","Total people - sex","2018",3,
"Pirimai West","Walk or jog","Total people - age group","Total people - sex","2018",3,
"Pirimai West","Ferry","Total people - age group","Total people - sex","2018",0,
"Pirimai West","Other","Total people - age group","Total people - sex","2018",3,
"Napier Central","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",4386,
"Napier Central","Public bus","Total people - age group","Total people - sex","2018",90,
"Napier Central","Walk or jog","Total people - age group","Total people - sex","2018",285,
"Napier Central","Ferry","Total people - age group","Total people - sex","2018",0,
"Napier Central","Other","Total people - age group","Total people - sex","2018",45,
"Greenmeadows South","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",366,
"Greenmeadows South","Public bus","Total people - age group","Total people - sex","2018",0,
"Greenmeadows South","Walk or jog","Total people - age group","Total people - sex","2018",18,
"Greenmeadows South","Ferry","Total people - age group","Total people - sex","2018",0,
"Greenmeadows South","Other","Total people - age group","Total people - sex","2018",0,
"Nelson Park","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",393,
"Nelson Park","Public bus","Total people - age group","Total people - sex","2018",0,
"Nelson Park","Walk or jog","Total people - age group","Total people - sex","2018",15,
"Nelson Park","Ferry","Total people - age group","Total people - sex","2018",0,
"Nelson Park","Other","Total people - age group","Total people - sex","2018",3,
"Bledisloe Park","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",300,
"Bledisloe Park","Public bus","Total people - age group","Total people - sex","2018",0,
"Bledisloe Park","Walk or jog","Total people - age group","Total people - sex","2018",9,
"Bledisloe Park","Ferry","Total people - age group","Total people - sex","2018",0,
"Bledisloe Park","Other","Total people - age group","Total people - sex","2018",0,
"Pirimai East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",153,
"Pirimai East","Public bus","Total people - age group","Total people - sex","2018",0,
"Pirimai East","Walk or jog","Total people - age group","Total people - sex","2018",9,
"Pirimai East","Ferry","Total people - age group","Total people - sex","2018",0,
"Pirimai East","Other","Total people - age group","Total people - sex","2018",0,
"Onekawa East","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",264,
"Onekawa East","Public bus","Total people - age group","Total people - sex","2018",0,
"Onekawa East","Walk or jog","Total people - age group","Total people - sex","2018",9,
"Onekawa East","Ferry","Total people - age group","Total people - sex","2018",0,
"Onekawa East","Other","Total people - age group","Total people - sex","2018",0,
"Tareha Reserve","Total people - main means of travel to work","Total people - age group","Total people - sex","2018",516,
